state,county,upward_socmob,popdensity_2000,share_poor_1990,median_income_1990,mean_income_2000,frac_college_2000,mean_math_3g_2013,share_black_2000
18,117,6.9039047,48.460419,0.15362482,20983.9639466727,59354.715,0.10120393,3.5601881,0.0069591929
18,119,5.7890829,56.544712,0.13677612,23744.8185894189,64701.813,0.090931162,4.0324264,0.0039947261
18,121,8.817111,38.773186,0.12217971,24526.4951774693,64405.109,0.11670049,4.1720591,0.023606485
18,123,8.3242431,49.509335,0.11042446,25044.0751370359,62298.695,0.094092287,4.6602235,0.016807975
18,125,9.8342493,38.406651,0.13356557,23472.3635973584,59642.574,0.084598422,4.317348,0.0016349223
18,127,12.651064,353.86227,0.061058473,38023.5355310252,91500.688,0.22464083,4.7122121,0.010405591
18,129,8.9269303,66.071571,0.073642038,31609.394635276,75287.328,0.14914779,3.8122694,0.010200614
18,131,9.9194467,31.7192,0.10828781,25299.7680196986,64053.324,0.10193708,4.6409364,0.0098824445
18,133,7.5747043,74.95713,0.081147566,28071.4298237503,68388.469,0.1368084,4.219203,0.03318527
18,135,8.4747374,60.570892,0.11364585,25101.9940009935,60914.219,0.098837331,4.3362842,0.0039874981
18,137,10.145742,59.411861,0.1034506,26959.8531812177,69461.719,0.11453433,4.5583215,0.001184929
18,139,8.9987434,44.743755,0.11229787,25108.8845446182,65752.219,0.10344142,3.8555205,0.0076645836
18,141,6.233542,580.01819,0.086983144,31515.634260982,76744.273,0.24611923,3.5224092,0.10972638
18,143,6.3063256,120.58887,0.18400934,22314.3291026483,61491.453,0.089044198,3.8454669,0.0012451101
18,145,7.1846776,105.6678,0.072517745,30762.8567993259,77950.703,0.12623627,4.3699965,0.0086901113
18,147,11.673727,51.395992,0.097927615,28954.3780617393,71501.523,0.13091385,4.9552245,0.006418542
18,149,8.2012467,76.199966,0.13546002,23106.4873922874,64266.43,0.083575353,3.2979817,0.003250032
18,151,7.5166419,107.50955,0.056912988,29445.3570476063,75395.758,0.15740268,4.6190033,0.0047219042
18,153,10.639405,48.644501,0.1278287,22773.999758426,59619.984,0.094194464,3.6572754,0.044739906
18,155,7.7771835,41.08633,0.15080547,25114.0573824555,66148.633,0.074420825,3.1976893,0.0026141098
18,157,10.530869,298.02444,0.17030478,29491.8603690819,74847.867,0.37200996,4.4776821,0.026941234
18,159,9.5808759,63.625301,0.064207383,31613.9244477912,80880,0.12474734,4.328239,0.0021703646
18,161,10.163777,45.582542,0.094837688,24649.3476822147,66899.234,0.11071625,4.4853444,0.003023494
18,163,7.314346,736.36462,0.11134261,30083.1363512598,74001.766,0.20277175,3.5407879,0.079099715
18,165,5.3620595,65.353729,0.11687381,22644.1229336294,64875.285,0.11178113,3.7897747,0.0035807507
18,167,6.696412,262.44824,0.14240132,28535.5607120976,63579.18,0.21463363,3.7177548,0.064442784
18,169,7.4044652,84.765076,0.090625197,27180.7391764415,68221.078,0.14040208,3.8390694,0.0052514663
18,171,7.3828936,23.085867,0.092433199,25310.7581100141,69613.656,0.14011236,3.7933397,0.0014299523
18,173,9.5186315,136.1248,0.0572786,37173.913288276,88557.391,0.23086217,4.5136275,0.012039263
18,175,6.2337097,53.001503,0.14320864,23654.7607836662,64096.047,0.10215586,4.5340409,0.0017606514
18,177,6.0026612,176.97223,0.14258023,24627.3724389971,63493.383,0.1369231,3.7670994,0.05531083
18,179,8.171165,74.982269,0.054813411,31650.6431388225,73555.469,0.14212498,4.0453901,0.0033391202
18,181,11.723303,50.021381,0.078049369,26684.3572230977,67531.289,0.10442781,4.5221605,0.0020538669
18,183,7.868246,91.506989,0.051311407,31471.4982480337,77323.977,0.13307849,4.2495461,0.0029242628
19,1,19.914731,14.479947,0.13284905,21523.5808383233,59634.73,0.11182144,2.9751222,0.0013426279
19,3,18.534309,10.58476,0.16559492,20431.4333878731,53924.012,0.11995528,2.8323641,0.00066929223
19,5,16.452613,22.96266,0.13325955,20960.8619678995,60035.504,0.14359462,3.5109591,0.0023777173
19,7,12.360813,27.591434,0.20362395,17982.3529137891,50320.055,0.12216278,3.6155267,0.0051376857
19,9,20.010741,15.41893,0.120784,21609.0325216539,59929.117,0.12260392,3.7921131,0.0025328773
19,11,14.452893,35.33334,0.11057793,26314.247468937,70953.945,0.140266,3.8787818,0.0035248694
19,13,10.911293,226.26236,0.15811037,27122.7582979055,69208.711,0.24442188,3.1005599,0.080752648
19,15,12.965196,45.880646,0.086715318,26331.5595501188,70311.07,0.19022557,3.4645967,0.0038950415
19,17,13.87611,53.561836,0.092679746,27216.0121985369,70695.734,0.22178754,4.4318504,0.0066295653
19,19,17.665306,36.939095,0.1673283,23791.1293956439,67731.523,0.12402785,3.7940724,0.0035089657
19,21,13.099965,35.50264,0.089163147,25089.4951135242,62749.973,0.18736985,3.497339,0.0053975903
19,23,18.584207,26.381973,0.10662193,23563.3956681708,61305.086,0.12444757,4.1662025,0.0019026684
19,25,20.192327,19.501095,0.1192506,22609.8829369183,58609.281,0.15690659,3.9837885,0.0072598835
19,27,23.532161,37.617855,0.10493144,24932.9942312319,66457.18,0.16042882,3.6601038,0.0025731118
19,29,14.851961,26.023003,0.11316027,22235.0212095156,58664.309,0.1671446,3.626668,0.0038127184
19,31,18.212059,31.387419,0.10196832,28311.5472187686,69389.773,0.16310352,3.4900744,0.003080179
19,33,13.59116,81.727852,0.087644704,25593.1520821058,65760.43,0.20371826,3.5450821,0.011110086
19,35,20.459974,22.594669,0.11071465,23084.3979900258,61382.352,0.15150258,3.2968042,0.0041149962
19,37,20.629269,25.962568,0.10715764,24502.0325588874,63236.691,0.12166281,4.0582924,0.0014626259
19,39,11.45484,21.182049,0.13730863,22119.8288821882,60298.367,0.12078074,3.7076988,0.0019275958
19,41,12.973326,30.625593,0.098839529,25161.493550129,64565.223,0.16437724,4.1866021,0.0024629082
19,43,15.312198,23.991121,0.14422029,21475.53341616,59733.668,0.12621514,3.5893416,0.0022918019
19,45,13.926955,72.165871,0.10520268,26567.2154287808,63932.07,0.14458117,3.9912269,0.022785462
19,47,15.745474,23.722012,0.1596372,22214.3798697825,58357.895,0.12715119,4.2836685,0.0090637133
19,49,14.735092,69.250076,0.063415319,33227.9017621759,96283.414,0.3599658,4.3745499,0.013629572
19,51,15.677015,17.007542,0.17834014,20014.7428310294,57914.465,0.11340317,3.5052736,0.0025227452
19,53,10.184294,16.336361,0.20775363,17974.7877144423,51358.66,0.15793498,3.9849234,0.010959838
19,55,20.619155,31.854279,0.12838271,25222.8134429183,66488.914,0.12986897,4.3143196,0.001085858
19,57,9.7608581,101.77519,0.1098924,27309.7898518453,67748.102,0.16074666,3.7997396,0.04029569
19,59,12.385475,43.152981,0.092282631,25946.8177493552,70350.578,0.20930167,3.9785211,0.0028756913
19,61,15.665084,146.54301,0.097928755,29784.1887957933,73623.695,0.21125089,3.6123388,0.010461062
19,63,15.310495,27.854118,0.13239437,22263.3652021882,59210.141,0.13048658,3.4946644,0.0039370731
19,65,17.891245,30.114491,0.14182065,21165.3387452107,58457.551,0.13877937,3.5101416,0.0066096284
19,67,13.996783,33.757401,0.13260368,23446.7698816963,60811.469,0.14721796,3.4304292,0.0028010542
19,69,15.947761,18.392607,0.11326998,23681.6376404494,64124.609,0.14412521,3.8286214,0.0015577994
19,71,16.627023,15.670547,0.12259085,22902.3303319446,63976.305,0.13942422,4.1686959,0.00076200516
19,73,15.228724,18.199598,0.12248661,22551.3752995839,58919.809,0.14594553,3.053642,0.002288847
19,75,18.054856,24.646414,0.082297735,26285.3104472818,67905.234,0.17267111,3.6264229,0.0014723534
19,77,16.849205,19.222174,0.11337579,23448.8133102063,66937.836,0.1494838,3.9261692,0.0020752149
19,79,14.25807,28.501034,0.081996918,25688.7856823837,66980.898,0.17506856,4.5972657,0.0037226568
19,81,17.275868,21.190744,0.085749976,25088.912353408,64518.973,0.15575142,3.7825797,0.0011264815
19,83,15.834896,33.043625,0.10709098,23685.8576161669,61028.938,0.17303902,3.1565526,0.0068661142
19,85,14.882061,22.48123,0.13601577,22703.0720123258,65145.012,0.12714584,3.993655,0.0025217657
19,87,12.626097,46.821865,0.09980917,24998.7940431869,65308.816,0.16183962,3.9002731,0.017627662
19,89,15.718921,20.986883,0.13894002,22056.8815596906,61575.16,0.12671427,3.3573332,0.0022507918
19,91,18.95214,23.899969,0.085126437,24633.2754556013,64794.477,0.15546468,4.6256571,0.0012340986
19,93,18.417329,18.16193,0.11549842,22839.1492453096,62355.086,0.13668542,4.3707318,0.0019277335
19,95,20.446159,26.721481,0.079392225,26789.634455779,67142.289,0.16035208,3.5154228,0.0021514934
19,97,17.42941,31.909992,0.14360629,22784.6526166308,61033.832,0.12040877,4.4931169,0.0022146087
19,99,12.392347,50.94754,0.068431638,28958.76331145,70622.398,0.15872747,3.9686363,0.0096801035
19,101,14.374748,37.154224,0.1360721,23100.7595440242,67928.695,0.30422056,4.0886102,0.0073800157
19,103,14.710371,180.78004,0.16172375,30564.6052512137,82655.836,0.47507787,3.7846625,0.031659886
19,105,18.126383,35.129017,0.1091901,25230.3867813908,64213.828,0.12836868,3.3947952,0.018832158
19,107,10.933878,19.683035,0.13104884,22420.5161259633,59638.066,0.11567846,4.0241494,0.0010542859
19,109,23.179007,17.644339,0.1101054,23267.4717879431,60060.102,0.13705234,3.3910534,0.0020215663
19,111,8.5497275,73.52774,0.12671773,25026.9979403249,65582.539,0.12646814,3.5911906,0.034238778
19,113,11.342973,267.41055,0.078895144,34524.8106758016,84055.891,0.28116882,4.0647154,0.028856352
19,115,14.891191,30.323545,0.1184489,25618.3169403706,67126.781,0.12696989,3.1544271,0.0033528358
19,117,16.855754,21.881453,0.13048853,21369.7590235038,54117.813,0.11044013,3.1511476,0.0014838729
19,119,24.394117,20.017017,0.13225994,23331.7708315344,62458.336,0.14111987,3.7192967,0.0017009281
19,121,16.716279,24.989038,0.1088502,26714.3349065629,72952.797,0.14513613,3.4615526,0.0014961627
19,123,16.01295,39.124973,0.13145736,23196.1615327132,63738.961,0.16657352,3.2544858,0.0079231532
19,125,14.563078,57.799881,0.096696295,28138.4478895044,71859.859,0.19366331,3.7678499,0.0052135666
19,127,9.112899,68.665504,0.088715516,29417.2307251768,66423.359,0.16662379,3.6669328,0.012258805
19,129,17.039372,33.255074,0.098567873,27968.3807754916,73826.266,0.16500773,3.887557,0.0034721922
19,131,17.821841,23.178928,0.10236023,24413.1179472903,60027.023,0.12850995,4.6642361,0.0019116091
19,133,11.90939,14.436522,0.14801933,20752.0042194093,58744.219,0.13496222,3.6107187,0.0015449234
19,135,15.76581,18.482183,0.1577747,20822.904140527,60355.695,0.1262545,2.8784118,0.0036413975
19,137,12.873986,27.755508,0.10052256,23719.233148221,57328.559,0.12978639,3.6658802,0.0013724825
19,139,8.1880353,95.37133,0.096011408,30508.4221780325,73871.094,0.17301813,3.7829323,0.0078271404
19,141,19.635959,26.35441,0.11992368,23380.7214890957,60891,0.14766717,3.9989681,0.0038118409
19,143,18.99005,17.56529,0.096539959,23156.3163107397,59941.203,0.13465062,4.1090946,0.0018977212
19,145,11.497832,31.734341,0.1393369,22482.8507952957,60908.703,0.16491407,3.66484,0.018759279
19,147,18.428949,17.996143,0.15254477,21255.889502176,60397.711,0.13969128,3.3195775,0.0015823616
19,149,21.15261,28.797346,0.087741159,27441.6497725226,74984.688,0.19568755,3.9266984,0.0046343962
19,151,18.541577,15.005838,0.10528532,23413.3461012312,60288.219,0.15109138,4.5198612,0.0039740005
19,153,11.226984,655.16101,0.081265785,34347.7902255962,88218.086,0.30003324,3.6665514,0.047467113
19,155,9.9463128,92.292801,0.10190925,28334.6799613644,73192.617,0.15254109,2.8975828,0.0097588347
19,157,12.907611,32.166134,0.10005619,27294.5235804166,67768.398,0.19416197,4.1369162,0.0076504
19,159,14.971039,10.212904,0.17170298,20731.5061391542,51930.25,0.1344067,3.1854362,0.0016330737
19,161,20.413031,20.050051,0.11823685,21756.6767149759,57986.336,0.1360952,4.0622377,0.0040888581
19,163,10.047746,346.37088,0.11709191,32006.3363796727,78061.023,0.25169641,3.7544866,0.064972378
19,165,18.48314,22.297678,0.090579353,23133.5831288731,63233.895,0.15458813,3.7020044,0.0018246962
19,167,21.186265,41.113792,0.079742186,25926.9214477919,68214.641,0.20621796,3.9444895,0.0028741802
19,169,16.464819,139.627,0.17335545,28307.4374866728,74592.703,0.47860959,4.4504657,0.021957004
19,171,13.712217,25.107765,0.10550453,24421.4459054242,62222.578,0.12752026,3.8097839,0.0043924511
19,173,17.82227,13.081381,0.18269345,18743.1611524458,53855.336,0.12011006,3.4040055,0.00028223559
19,175,13.117999,29.054989,0.15404534,21438.4435136429,56537.773,0.14764491,2.5434272,0.0031934697
19,177,11.164816,16.108038,0.16592447,19342.5289299868,54375.652,0.11814558,3.2315943,0.0018919195
19,179,9.7586937,83.483658,0.15124707,22228.9480429534,58187.613,0.14732106,3.2910211,0.011161967
19,181,13.25379,71.374542,0.06234546,33209.4644991735,83087.516,0.21651399,4.0734644,0.0042240284
19,183,12.629659,36.33736,0.09363433,26109.859183178,65504.199,0.16260827,3.4753878,0.004417798
19,185,13.055468,12.808386,0.19154435,17742.1263470248,53126.809,0.12141008,4.3848863,0.0016211583
19,187,11.846619,56.224052,0.11716708,24544.9218810902,63697.32,0.16726287,3.2932007,0.038832374
19,189,18.705931,29.271717,0.11536679,23620.8896558071,64875.629,0.16803934,3.6534202,0.0035428419
19,191,20.796806,30.889967,0.13303359,24026.3953742401,66897.789,0.21264596,3.8892865,0.005955643
19,193,9.5793046,119.17953,0.13439582,26756.1269317699,70211.313,0.1848484,3.5699546,0.024866572
19,195,17.640868,19.766422,0.10054118,23349.9607791524,60094.805,0.12669922,4.2671027,0.0036340193
19,197,15.447956,24.695824,0.098249525,24774.9080807317,63238.535,0.13572247,3.8302679,0.0030580249
20,1,6.1526597,28.752577,0.15592755,21161.0133871812,55088.25,0.15439734,3.6427677,0.020867759
20,3,11.142544,13.991299,0.12833226,21689.1199703777,57015.875,0.11674356,4.3175402,0.0055070561
20,5,9.1087371,38.903358,0.15902357,22752.3437286669,57905.191,0.17956184,2.5574667,0.062088437
20,7,17.384654,4.6795931,0.10852549,21689.9737770398,57824.004,0.21026263,4.0257959,0.0050880555
20,9,9.9990554,31.499887,0.11990333,24048.4474235745,58516.258,0.16352695,2.770977,0.014285735
20,11,9.9285707,24.200985,0.19401155,20813.3865418836,57709.023,0.17646201,3.2213151,0.033629268
20,13,12.317169,18.785297,0.16648123,20272.8349008467,54390.301,0.18979439,4.2596378,0.019142492
20,15,10.463867,41.599762,0.074349545,32457.4547980507,81606.664,0.21233611,3.9581416,0.016125839
20,17,18.356922,3.9194889,0.18246445,20128,58959.918,0.19605958,4.0236955,0.010561056
20,19,13.446355,6.8228669,0.20734291,17067,53603.621,0.12328319,4.1141768,0.0038999771
20,21,8.1908718,38.47221,0.20025352,19446.0334212841,53754.844,0.11266248,3.7204311,0.0084640887
20,23,19.654913,3.1032848,0.15220127,21808.7446808511,56743.484,0.15950377,4.4904141,0.00031595575
20,25,27.163997,2.4522076,0.055626325,24003,63474.699,0.22073171,2.4048131,0.0037656904
20,27,12.82385,13.67114,0.12539144,22050.0608084359,58949.449,0.16408631,4.1918659,0.0069063236
20,29,13.682571,14.353993,0.15848608,20917.0674499108,59539.953,0.1841245,3.9757092,0.0042459909
20,31,15.378945,14.139952,0.089383386,24494.8522264853,66173.813,0.20128457,4.034008,0.0037200185
20,33,13.418481,2.4952493,0.17179024,19421,55560.508,0.15138888,3.0406733,0.0015251653
20,35,9.0312198,32.237175,0.10610058,26028.7307461098,62082.348,0.18196045,2.7068167,0.03242778
20,37,10.743102,64.843544,0.18349007,20674.7726529361,57134.332,0.24963701,3.2634289,0.021452367
20,39,20.975915,3.8857682,0.14350116,19991.0117734515,52197.953,0.15425518,3.6820993,0.0052153007
20,41,11.839209,22.836311,0.11307122,23137.1446289359,61837.328,0.15274493,3.6664584,0.0078162402
20,43,6.8959065,20.968212,0.15888757,22138.3734424166,55251.484,0.14736021,3.2821085,0.023883501
20,45,11.191832,219.27646,0.19749187,28142.8100991215,74480.781,0.45308089,4.2682705,0.048293393
20,47,10.360786,5.54597,0.12673058,21382.3687849852,58768.262,0.16423188,3.9064562,0.0037856514
20,49,17.484054,5.0615816,0.17509247,17730,52613.844,0.1057774,4.1271124,0.0021465807
20,51,19.337292,30.566288,0.15590665,23374.7435329678,63184.785,0.29599833,3.9923301,0.0094686234
20,53,6.4213917,9.1150761,0.11931929,19925.3920270894,60139.82,0.16312334,4.3410578,0.038441692
20,55,7.483387,31.12442,0.10627903,28488.1716608658,68389.242,0.14104214,3.048754,0.012221457
20,57,7.2650366,29.553726,0.11978654,25713.8387808677,66878.281,0.16362277,2.5115471,0.017512321
20,59,9.1127224,43.34716,0.11769644,25556.8613247657,65156.242,0.1658472,3.3660915,0.014809926
20,61,4.1156318,72.661331,0.1438119,24749.9198441627,63664.418,0.18147257,3.9460318,0.23257643
20,63,15.364644,2.8628376,0.11076944,24047.2675324675,60783.586,0.18399246,4.5564032,0.0029430089
20,65,11.697395,3.2787213,0.15186714,21670.7724297266,58000.902,0.17403856,3.9664173,0.034248047
20,67,12.728603,13.759568,0.15056293,30111.604550217,71515.164,0.15366814,1.6959499,0.001972012
20,69,10.774204,6.7950563,0.099569894,26201.2673992674,74731.773,0.16563188,3.6074381,0.0029200376
20,71,28.295955,1.9705825,0.092219017,25709,73330.273,0.17395727,,0.0032594525
20,73,12.671877,6.7112746,0.14615954,19213.9777501547,54594.043,0.14451295,4.3222513,0.002609554
20,75,12.049629,2.6793563,0.11306965,22500,60320.992,0.17371164,3.8627746,0.0056179776
20,77,10.077331,8.1570616,0.1188966,21179.4446470003,55929.906,0.13960619,3.5137472,0.0041226321
20,79,8.9330636,60.896259,0.085882574,27403.518481144,69927.477,0.22704861,3.6478345,0.020090809
20,81,23.028778,7.4577374,0.0757851,26761,72696.211,0.1752495,3.8815918,0.0020896215
20,83,14.768268,2.4244411,0.098829038,23788,60965.227,0.19694768,3.3255241,0.011990407
20,85,11.856006,19.287827,0.12064984,25128.0326048607,68356.742,0.15263942,4.0809269,0.0068688756
20,87,13.099903,34.598072,0.084842622,29143.4784063578,74210.719,0.17997645,3.8918905,0.0048176628
20,89,13.53866,4.1669369,0.14636973,19031.0653233669,54314.934,0.13885979,3.5605175,0.0013386779
20,91,15.274018,952.91919,0.034495998,49356.9527717505,120714.43,0.48290071,4.6146975,0.028433857
20,93,9.1656305,5.2047973,0.10315259,29303,67172.07,0.15007716,3.5963757,0.0077245641
20,95,17.176822,10.045601,0.11542378,22849.2540086536,67518.539,0.18022026,3.1743159,0.0021314386
20,97,10.278852,4.5361519,0.1393818,22628,58622.238,0.18859452,3.0406733,0.0036607687
20,99,10.378705,35.386917,0.14281516,22839.7464019074,54823.602,0.16000979,4.3323512,0.051235322
20,101,9.4303221,3.0036726,0.11493758,23532,64581.672,0.18511066,3.1455712,0.0018561485
20,103,7.6264977,148.41486,0.07003583,35034.1753318836,83441.211,0.23155326,3.2466772,0.097619094
20,105,13.548921,4.9736166,0.15770309,18652,53825.586,0.17425431,3.8281753,0.0019564002
20,107,12.281764,16.10951,0.15018229,21798.7930820215,61697.309,0.12638192,3.558558,0.0083737783
20,109,12.690097,2.8387856,0.11622517,22150.658552418,61190.539,0.17541303,3.1401427,0.0088640843
20,111,9.0468794,42.402481,0.14005928,25333.1560976507,59538.016,0.2287869,2.4477763,0.024531035
20,113,13.288091,32.900875,0.070929453,27586.6763552338,69480.75,0.22387172,3.1986191,0.010274894
20,115,12.924236,14.149255,0.1095484,21754.7742351721,59081.371,0.18223649,3.7222409,0.007142222
20,117,17.891236,12.180843,0.13385174,20577.9980231294,59865.91,0.13351054,2.4930475,0.0028817169
20,119,24.807598,4.7347479,0.11596756,23374.2957377049,65237.746,0.1960524,3.2580488,0.0054109846
20,121,11.999525,49.249557,0.075454876,30997.4583500746,84059.344,0.19833684,3.8087494,0.017413503
20,123,15.668291,9.8775702,0.11002161,22339.4803075475,61783.957,0.17094682,3.4476399,0.0069933413
20,125,9.2985861,56.333214,0.15124646,22516.5799368962,56888.047,0.1618855,3.799551,0.060392495
20,127,14.876252,8.7792091,0.1352471,22208.9749944241,60569.281,0.16000074,3.5238285,0.0034430185
20,129,13.926832,4.7908063,0.16201937,25659,67874.336,0.17644341,5.1640372,0.0037185354
20,131,25.913787,14.938106,0.14624761,22577.0210257418,61332.648,0.14673887,4.8771601,0.0066722254
20,133,11.651279,29.742437,0.13577358,22566.9285973837,59403.195,0.1496204,3.9491713,0.011125792
20,135,21.311748,3.2137706,0.10880908,23855.7598970068,59449.672,0.17868595,1.155465,0.00057925453
20,137,15.24117,6.7791476,0.1366425,21273.96485623,54906.02,0.15390138,4.4307423,0.041323703
20,139,11.437633,23.687593,0.10739537,24764.5884627186,63868.074,0.14318617,3.9460771,0.0038639402
20,141,11.835369,4.9882126,0.13943632,18299.1569755496,53641.148,0.15537721,4.5056744,0.0017969452
20,143,11.649724,8.5510292,0.088694848,22027.3311443113,64311.832,0.16430119,3.1891477,0.0069832006
20,145,12.302839,9.5894938,0.11125045,23590.7896095796,65604.305,0.21669248,2.9200416,0.054827377
20,147,16.982451,6.7740784,0.13082129,21223.0668202765,60310.023,0.16103888,5.2700372,0.0031942537
20,149,13.321437,21.651064,0.10005405,25482.4263562303,68761.883,0.22626066,4.7752171,0.0099286465
20,151,14.175694,13.124367,0.095297515,23834.8564623032,62147.621,0.21124716,4.2254281,0.011981133
20,153,12.072939,2.7734764,0.12848158,21258.0420094007,57084.781,0.15938662,2.8561437,0.0047201617
20,155,7.7620231,51.611309,0.1066215,26276.2093510252,65443.867,0.17386784,3.3186436,0.031699736
20,157,11.593869,8.1338778,0.12383292,20143.0248995984,55211.027,0.14885543,4.0165277,0.0036375595
20,159,10.003927,14.817497,0.16059865,21330.619160964,60595.711,0.17762886,4.479238,0.013838132
20,161,10.692848,124.85968,0.21379781,23424.7518306937,62317.965,0.40105745,4.4933271,0.075900532
20,163,14.493577,6.3838172,0.15108933,20128.232194557,53158.02,0.15308429,4.0633063,0.012294534
20,165,13.213232,4.9473157,0.12008412,19376.6867255816,57803.688,0.16356537,3.9118133,0.0037927027
20,167,15.243061,8.3158445,0.13223095,20981.1869024605,57594.352,0.1667548,4.8098207,0.0073864823
20,169,9.0459682,74.417229,0.11303206,29109.8921279924,68467.305,0.20522796,2.5678394,0.037459765
20,171,14.732958,7.1354508,0.090594344,25474,75632.555,0.23015402,2.8872266,0.002734375
20,173,7.4538529,454.00079,0.094551392,34822.4982830318,80395.805,0.25865844,3.4701872,0.091335505
20,175,9.2651024,35.199539,0.14768277,27014.4533373998,65595.172,0.13080737,3.6191275,0.040013298
20,177,7.7949949,312.25427,0.093974844,32837.0043806007,75304.727,0.25841635,3.4419155,0.096020006
20,179,17.862047,3.1396596,0.16186509,21509.3814553991,58352.984,0.15905508,4.1516271,0.0024732149
20,181,13.958576,6.4011087,0.16384512,21024.5958402662,59453.113,0.14941409,2.8985,0.0044838572
20,183,14.845794,5.0655246,0.15138943,19025.7929435969,50696.527,0.16728079,4.5057788,0.0021763574
20,185,12.704898,6.0463657,0.13428608,19822.8523777327,55296.734,0.18555099,3.2105479,0.0039670784
20,187,23.318848,3.5364413,0.14769766,24545,73737.305,0.16893733,4.1431704,0.0062344139
20,189,18.006934,7.5114264,0.11648625,27706.2316128955,73136.313,0.17504017,3.3956354,0.0093269618
20,191,10.23251,21.952007,0.076098621,27506.1280871871,66791.609,0.15666148,3.6640766,0.0087172017
20,193,18.324855,7.6115189,0.14185482,22214.9602132872,69018.43,0.25085881,3.2037876,0.0058091171
20,195,22.378576,3.7314019,0.12073272,21810.2187330807,55375.336,0.14047822,2.7439592,0.0018077734
20,197,12.241296,8.6679878,0.091945857,27547.4291790727,67067.484,0.17419885,4.3365126,0.0058829789
20,199,19.36415,1.9142957,0.19988865,20417,65187.047,0.17210944,,0.010291595
20,201,11.82912,7.2455587,0.14883499,19486.6473529919,53017.883,0.15158112,3.0036995,0.0026204225
20,203,14.77274,3.5222833,0.102526,23395,64165.059,0.15507692,3.1401427,0.001580403
20,205,9.7193249,18.113033,0.15337826,18852.7768094378,52640.09,0.10930286,3.9173565,0.0042369408
20,207,10.282448,7.6091762,0.11976405,19793.26357575,47363.59,0.11475719,3.9180343,0.0094555449
20,209,5.1118869,1117.5596,0.15847605,25875.5603531618,62919.98,0.12227646,1.9524829,0.274627
21,1,6.595929,42.547768,0.24615444,15822.4960654373,50987.469,0.11074723,2.8541172,0.02772495
21,3,4.4639193,51.699303,0.24808189,18034.0511355018,55133.266,0.091351338,4.0669131,0.01233294
21,5,6.324885,94.68766,0.095768407,27710.2828248854,71605.82,0.12091436,3.9521286,0.027600918
21,7,10.769163,33.592937,0.18373391,19379.225583108,61615.266,0.10648871,3.1233039,0.031149456
21,9,5.6485604,78.01001,0.21316373,19382.1052094942,58907.055,0.11161872,3.4864428,0.043954346
21,11,7.60879,39.760826,0.27503443,16156.0099847369,51241.219,0.10069791,3.1196661,0.019502783
21,13,6.627401,83.73259,0.3599427,13407.0877929847,40266.363,0.088963084,2.9956779,0.02593031
21,15,8.9509055,357.91959,0.061118767,38157.4310599181,100687.78,0.24903546,3.5904822,0.016760623
21,17,7.6046705,66.823601,0.1697157,23108.3220415312,66354,0.13505037,2.8880293,0.070825629
21,19,8.573591,311.20242,0.16015878,25325.7488973967,63662.293,0.13949147,3.2512856,0.027543953
21,21,7.1480311,153.60886,0.17150326,23987.1358158415,67582.672,0.19315916,3.6418078,0.10013858
21,23,3.696141,40.26516,0.21461314,19888.7097920475,58765.559,0.095527798,3.3046715,0.0068471702
21,25,6.6076785,32.696133,0.39531195,12850.505252778,40372.59,0.098835111,1.4759296,0.0043425728
21,27,9.5608413,32.878975,0.23375024,17709.0107183808,55860.773,0.074403144,4.0483365,0.030620458
21,29,7.8842767,253.1386,0.10201408,30027.6590745504,74854.703,0.094487749,3.4776278,0.0048445156
21,31,7.6260902,30.5336,0.23912631,17543.0101100975,52526.371,0.064157568,2.0917151,0.0059411158
21,33,7.3850475,37.878017,0.19859935,18065.4611059766,54754.016,0.099875152,3.424551,0.049971841
21,35,8.2856007,88.766357,0.18180102,19635.2609373252,56635.527,0.2640925,4.5369291,0.039740201
21,37,9.4458833,585.65857,0.094664112,31247.177659713,76915.445,0.20602094,3.5788598,0.016168486
21,39,7.1691439,28.247156,0.17560156,20316.6730015674,56031.305,0.10560925,2.8986232,0.010922153
21,41,8.3536893,78.985443,0.21913017,20350.5785773749,61277.531,0.083183765,2.8005724,0.023499135
21,43,8.6925879,65.662651,0.2653566,17670.0162468877,49960.992,0.089970112,3.0360827,0.0019471458
21,45,6.3157253,34.772606,0.29374102,14917.6607761545,44489.027,0.073877595,3.6946044,0.0041341572
21,47,5.3859282,103.01516,0.16359302,22061.4920617907,56532.18,0.12029642,3.3992374,0.22995657
21,49,4.6515208,131.30785,0.16830032,26510.4979706261,71643.391,0.15589944,3.7215061,0.04758022
21,51,4.9955774,52.33065,0.3922857,13173.7958481544,37661.863,0.079121307,3.326848,0.05022322
21,53,9.0768658,48.842564,0.38069159,11577.7807301316,42000.824,0.079691827,2.4100735,0.0012356999
21,55,9.2710905,26.070143,0.18702088,18758.5712661818,54187.449,0.07283932,3.1883042,0.0078701414
21,57,6.3997,23.418812,0.3150104,12974.2400816803,42944.906,0.071129218,1.4986976,0.038069885
21,59,9.2775032,199.7299,0.15106635,25767.4211989277,68530.906,0.17016678,3.6765394,0.047455568
21,61,6.206293,38.444016,0.27079409,15269.558973862,48598.691,0.050143432,4.1990204,0.0070056426
21,63,10.286948,28.798838,0.38322899,14186.3545593479,44897.426,0.077695519,2.0518861,0.00066230603
